Label,area_0,area_1,area_2,area_3,area_4
1,213,58.5,208.5,13099,0
1,57,11939.5,0,0,0
1,32.5,133.5,9203,0,0
1,5.5,211,17329,0,0
1,7,129.5,12510.5,0,0
1,186,43.5,14067.5,0,0
1,286.5,13456,0,0,0
1,5399,0,0,0,0
1,8491.5,0,0,0,0
1,108,195.5,8699,0,0
1,139,14431.5,0,0,0
1,40,15710,0,0,0
1,63.5,138.5,14123,0,0
1,2,123,570,69,208.5
1,11110,0,0,0,0
1,214.5,13.5,14508,0,0
1,59.5,44.5,15208.5,0,0
1,223.5,12250.5,0,0,0
1,164,9868.5,0,0,0
1,141,16542,0,0,0
1,134,123.5,16671,0,0
1,253,10044.5,0,0,0
1,343,4270.5,0,0,0
1,176.5,11488,0,0,0
1,177.5,337.5,13155.5,0,0
1,32.5,10,296,18044,0
1,96,10239,0,0,0
1,12.5,14777.5,0,0,0
1,13930.5,0,0,0,0
1,125.5,99.5,15189.5,0,0
1,248.5,12702,0,0,0
1,7,259.5,205,10456.5,0
1,241,9528.5,0,0,0
1,60,56.5,149.5,520,750
1,0.5,1.5,1.5,248.5,29
1,100,177.5,11919,0,0
1,209,12235,0,0,0
1,137.5,12768.5,0,0,0
1,11991.5,0,0,0,0
1,61,449.5,220.5,1692.5,0
1,12664.5,0,0,0,0
1,157,16768.5,0,0,0
1,232.5,283,13483.5,0,0
1,195,138.5,9426,0,0
1,166.5,16283,0,0,0
1,56,444,10846,0,0
1,4,9951,0,0,0
1,13,206,130,4,224
1,56,204.5,179,9790,0
1,116.5,14,336.5,87,215.5
1,124,12303,0,0,0
1,253,17993,0,0,0
1,29,60.5,10646,0,0
1,178.5,16.5,345.5,11957,0
1,186,12126,0,0,0
1,244.5,11356,0,0,0
1,157.5,15734.5,0,0,0
1,161,9322.5,0,0,0
1,343.5,163,15040.5,0,0
1,160.5,15.5,145.5,13782,0
1,186,14609,0,0,0
1,0,3950,6344.5,0,0
1,7,367.5,13640.5,0,0
1,135.5,178,67.5,7259,0
1,154.5,91.5,12029.5,0,0
1,12133.5,0,0,0,0
1,37,166.5,11914,0,0
1,150.5,227,9724,0,0
1,181.5,11962.5,0,0,0
1,304,10757.5,0,0,0
1,205.5,102,13275.5,0,0
1,10278,0,0,0,0
1,19,21,8325.5,0,0
1,43.5,10048,0,0,0
1,114.5,11641.5,0,0,0
1,192.5,11834.5,0,0,0
1,118,13971,0,0,0
1,106,98,11498,0,0
1,72.5,39,11001,0,0
1,147,8951.5,0,0,0
1,53.5,8670,0,0,0
1,11291,0,0,0,0
1,14491,0,0,0,0
1,180.5,13120.5,0,0,0
1,90.5,7737.5,0,0,0
1,151.5,46,12903,0,0
1,160.5,13839,0,0,0
1,8.5,207,11739,0,0
1,161,10047,0,0,0
1,148.5,16038.5,0,0,0
1,189.5,11660.5,0,0,0
1,199.5,22537.5,0,0,0
1,40,18,4,15.5,9493
1,7721.5,0,0,0,0
1,77.5,108,16917,0,0
1,12662,0,0,0,0
1,33.5,57,155,15561.5,0
1,191.5,7647,0,0,0
1,222.5,12216.5,0,0,0
1,152,10323.5,0,0,0
1,111,107,95.5,17523,0
1,860,8014,0,0,0
1,435,273,11773.5,0,0
1,4,374,52.5,21,71
1,89.5,11160.5,0,0,0
1,6582.5,0,0,0,0
1,231.5,10205,0,0,0
1,116,38,112,13990.5,0
1,199.5,169.5,0,6525.5,0
1,86.5,10818.5,0,0,0
1,4,12798,0,0,0
1,15.5,9373,0,0,0
1,0.5,0,6.5,1,322.5
1,259,9590.5,0,0,0
1,174.5,15261,0,0,0
1,108,9284,0,0,0
1,33,80,7065,0,0
1,39,64,58.5,101,8
1,192.5,11461,0,0,0
1,318.5,244,18017.5,0,0
1,45.5,49,5069,0,0
1,179.5,40,14022,0,0
1,231.5,29.5,10062,0,0
1,55,28.5,11262,0,0
1,47,82.5,95,130.5,42.5
1,398,10899,0,0,0
1,86,213.5,7895,10270.5,0
1,98.5,16477,0,0,0
1,40.5,14141.5,0,0,0
1,50,12772,0,0,0
1,338.5,12533,0,0,0
1,40.5,145.5,9854.5,0,0
1,145,11077,0,0,0
1,137,14208.5,0,0,0
1,199,180,14914.5,0,0
1,145,12809,0,0,0
1,76,157,13164.5,0,0
1,21,308.5,10398,0,0
1,479.5,16.5,170,7521.5,0
1,30.5,25,13786,0,0
1,91.5,46.5,58,14864,0
1,141,128.5,15941,0,0
1,32,2703,0,0,0
1,17008,0,0,0,0
1,95.5,14305,0,0,0
1,96,10151,0,0,0
1,163.5,14148.5,0,0,0
1,30,62.5,69.5,2,15295.5
1,127.5,17501,0,0,0
1,41.5,89.5,234,47,42
1,222.5,15888,0,0,0
1,11750.5,0,0,0,0
1,292.5,23410.5,0,0,0
1,190.5,8509,0,0,0
1,210,13892.5,0,0,0
1,176,13711,0,0,0
1,9842.5,0,0,0,0
1,216,11964.5,0,0,0
1,128.5,12207.5,0,0,0
1,283.5,9.5,275,12555,0
1,136.5,16437.5,0,0,0
1,172,8634,0,0,0
1,24.5,180,33,10108,0
1,134.5,13022.5,0,0,0
1,118,5071,0,0,0
1,11.5,25,805.5,12260.5,0
1,39,64.5,141.5,12032,0
1,59.5,173.5,14646,0,0
1,32,55,161.5,11218.5,0
1,317,12869,0,0,0
1,20,119.5,11909,0,0
1,193,14926,0,0,0
1,148,16782,0,0,0
1,65.5,327.5,7,10,20
1,139,10091.5,0,0,0
1,130,10640.5,0,0,0
1,148.5,15742,0,0,0
1,101.5,12671.5,0,0,0
1,153,241.5,14239,0,0
1,10,254.5,10844,0,0
1,168,10474,0,0,0
1,28.5,177.5,14538,0,0
1,160,53.5,2,10939.5,0
1,238.5,14978.5,0,0,0
1,167.5,4,18898,0,0
1,55,302,52.5,16939.5,0
1,13,47,204,223,232.5
1,89,63,15463.5,0,0
1,252.5,35.5,5.5,12190,0
1,134,10861.5,0,0,0
1,132.5,16138,0,0,0
1,68,95.5,14534.5,0,0
1,28.5,28.5,17.5,727,137.5
1,153,13294.5,0,0,0
1,17120.5,0,0,0,0
1,24.5,15444,0,0,0
1,155,130,158,203.5,112
1,89,11881.5,0,0,0
1,228.5,11441.5,0,0,0
1,201,16409,0,0,0
1,7586,0,0,0,0
1,6,9939.5,0,0,0
1,10227,0,0,0,0
1,115.5,8926,0,0,0
1,2.5,107.5,311,14221,0
1,0,10334.5,360,0,0
1,157.5,97,43.5,13394.5,0
1,369,13836.5,0,0,0
1,11172,0,0,0,0
1,152,11393,0,0,0
1,278.5,13297.5,0,0,0
1,5.5,84,116,13913.5,0
1,99,13621.5,0,0,0
1,82,16322.5,0,0,0
1,37,261.5,90,291.5,244
1,11094,0,0,0,0
1,94,11297,0,0,0
1,138.5,8545,0,0,0
1,64.5,94,11619,0,0
1,74,342.5,15031.5,0,0
1,20.5,37,13635,0,0
1,36.5,4,17320,0,0
1,145,8856,0,0,0
1,110.5,9865,0,0,0
1,11,8607,0,0,0
1,9731,0,0,0,0
1,1,9024,0,0,0
1,121,10370.5,0,0,0
1,103,8.5,11730.5,0,0
1,151,12026.5,0,0,0
1,149,14069.5,0,0,0
1,218,167,17989,0,0
1,98,11719,0,0,0
1,204,20,11578.5,0,0
1,182,23,9033.5,0,0
1,208.5,10910.5,0,0,0
1,214.5,132.5,7804.5,0,0
1,6384.5,0,0,0,0
1,162.5,13194,0,0,0
1,335.5,406,103.5,133.5,1.5
1,0,7536,0,0,0
1,78,17485,0,0,0
1,14800,0,0,0,0
1,182,8256.5,0,0,0
1,15,24.5,21679.5,0,0
1,2,105,4,29,28
1,4,91,138.5,0,0.5
1,134,8435.5,0,0,0
1,43.5,68.5,258,15679,0
1,8231.5,0,0,0,0
1,17.5,2,9.5,266.5,13703.5
1,75,11823,0,0,0
1,10345.5,0,0,0,0
1,110,12203,0,0,0
1,143.5,12.5,12261,0,0
1,197.5,12999,0,0,0
1,78,13940,0,0,0
1,201,8065,0,0,0
1,188,25,2,2,27.5
1,148,6044,0,0,0
1,658,10,4631.5,0,0
1,84,23.5,16759,0,0
1,108,30.5,13809.5,0,0
1,335,10870,0,0,0
1,6.5,0,2.5,11.5,10
1,321,80.5,13443,0,0
1,130,61.5,9516,0,0
1,115.5,15255,0,0,0
1,76,237,15985,0,0
1,8349,0,0,0,0
1,2,11366.5,0,0,0
1,49,228.5,13803.5,0,0
1,9445.5,0,0,0,0
1,93.5,15,11668.5,0,0
1,151,12536,0,0,0
1,43,99,15223,0,0
1,171.5,17,12503,0,0
1,304,14388,0,0,0
1,157.5,2,111,54.5,204.5
1,204,8822.5,0,0,0
1,195.5,15577.5,0,0,0
1,120.5,112,10647.5,0,0
1,8612.5,0,0,0,0
1,72.5,11072.5,0,0,0
1,98,14886,0,0,0
1,148,15995.5,0,0,0
1,314,12709,0,0,0
1,47,4,587,4,42
1,7199,0,0,0,0
1,304.5,7888.5,0,0,0
1,120.5,254,7297.5,0,0
1,187.5,20.5,11493.5,0,0
1,133,18,35.5,13,11154.5
1,9422.5,0,0,0,0
1,77,12529.5,0,0,0
1,95,129,17.5,6741.5,0
1,126,16171.5,0,0,0
1,7564.5,0,0,0,0
1,250.5,4,12988,0,0
1,179.5,19,13307,0,0
1,10089,0,0,0,0
1,11,147.5,8765.5,0,0
1,356.5,15004.5,0,0,0
1,8.5,4,17378,0,0
1,1005.5,1194,62.5,297.5,209.5
1,164,6656.5,0,0,0
1,200.5,11933.5,0,0,0
1,28.5,17.5,88.5,11175.5,0
1,127.5,12595.5,0,0,0
1,175,6797,0,0,0
1,17.5,9.5,45.5,9814.5,0
1,194,11188,0,0,0
1,50.5,4924.5,0,0,0
1,3445,154,7,10450.5,0
1,7,103,51,67,34.5
1,12.5,88,0.5,16006.5,0
1,21.5,181,9673.5,0,0
1,204,35.5,58,8.5,9223.5
1,86.5,15368.5,0,0,0
1,189,8022,0,0,0
1,129.5,120.5,16931,0,0
1,202,12074.5,0,0,0
1,128,11607,0,0,0
1,151,10178.5,0,0,0
1,12.5,16.5,26,14,830.5
1,184,13446.5,0,0,0
1,89,90.5,17082.5,0,0
1,31.5,49.5,51.5,14274.5,0
1,98.5,11692.5,0,0,0
1,14,138.5,9701,26.5,0
1,65.5,2,9.5,86.5,93
1,102.5,10184,0,0,0
1,199.5,249.5,8239.5,0,0
1,265,8862.5,0,0,0
1,115.5,10227.5,0,0,0
1,27.5,70.5,737,27.5,28.5
1,22.5,22,224,14989.5,0
1,69,4,69,16469,0
1,7,266,102,143.5,108.5
1,133.5,51.5,11442.5,0,0
1,205,64,49,14755.5,0
1,86.5,11413,0,0,0
1,136,11365.5,0,0,0
1,86,76.5,12714,0,0
1,10,12334.5,0,0,0
1,13458.5,0,0,0,0
1,164,12363,0,0,0
1,168,182,88,31,7986.5
1,35,2,28.5,18096.5,0
1,233,16988,0,0,0
1,102,11058.5,0,0,0
1,97,59.5,9233,0,0
1,195,4691,10946.5,0,0
1,128.5,15387,0,0,0
1,197,13770.5,0,0,0
1,58,99,11773.5,0,0
1,15700,0,0,0,0
1,25,345,4284.5,0,0
1,140.5,12050.5,0,0,0
1,247,10912.5,0,0,0
1,60,80.5,11315.5,0,0
1,104.5,2,4,9885.5,0
1,255,9.5,9308,0,0
1,118.5,11465,0,0,0
1,80,15,394.5,2,19
1,12,184,13340,0,0
1,96,15120.5,0,0,0
1,14632,0,0,0,0
1,84.5,9869.5,0,0,0
1,161,12387,0,0,0
1,4,308.5,32,169,12722
1,170.5,13249.5,0,0,0
1,22,4,13133,0,0
1,0,2,4,4,2
1,143,13684.5,0,0,0
1,577,4,52,21,13906
1,206,17846.5,0,0,0
1,74,51.5,302.5,0,24
1,228,13968.5,0,0,0
1,141.5,55.5,13169,0,0
1,25,8731.5,0,0,0
1,249.5,110,2,231.5,55
1,90.5,13788,0,0,0
1,50,30.5,4,5.5,28
1,113.5,14943.5,0,0,0
1,111,12494,0,0,0
1,97,15797.5,0,0,0
1,136,15262,0,0,0
1,39,96.5,38.5,15584,0
1,197.5,10515.5,0,0,0
1,135,43.5,10603,0,0
1,145.5,11897,0,0,0
1,192.5,12907,0,0,0
1,225.5,10019,0,0,0
1,42.5,19312,0,0,0
1,114,408,42,12699,0
1,104,11723,0,0,0
1,45.5,88,10061.5,0,0
1,214,7699,0,0,0
1,94.5,8290.5,0,0,0
1,10965.5,27.5,0,0,0
1,182,13137,0,0,0
1,133.5,139.5,28,15991.5,0
1,5808,0,0,0,0
1,190,16704,0,0,0
1,235.5,7887.5,0,0,0
1,266.5,13067,0,0,0
1,100,107.5,206.5,327.5,5.5
1,262,18340,0,0,0
1,233.5,12243,0,0,0
1,10861.5,0,0,0,0
1,317,15540,0,0,0
1,216,14771.5,0,0,0
1,206,8832.5,0,0,0
1,139,14207,0,0,0
1,3.5,382,14007.5,0,0
1,156.5,58,16729,0,0
1,87,10578,0,0,0
1,8514.5,0,0,0,0
1,33,195,9082.5,0,0
1,51.5,20,14410.5,0,0
1,143.5,10830.5,0,0,0
1,10,20,39,194,32
1,134.5,16130.5,0,0,0
1,165,14749,0,0,0
1,4546,8829.5,0,0,0
1,11563,0,0,0,0
1,517.5,18,2,5.5,76.5
1,12032.5,0,0,0,0
1,276,11431.5,0,0,0
1,181.5,160,17453,0,0
1,10,12,9666,0,0
1,32,26.5,56,371,16
1,47,317,9140,0,0
1,6,26.5,5433.5,0,0
1,283.5,235,15553.5,0,0
1,207,14558,0,0,0
1,7360.5,0,0,0,0
1,162.5,12367.5,0,0,0
1,6230.5,0,0,0,0
1,134,129,136.5,7352,0
1,122,9153.5,0,0,0
1,173,107,8837.5,0,0
1,163,105,13972,0,0
1,107.5,8814.5,0,0,0
1,26,186.5,154.5,13112,0
1,11,42,32.5,257,91.5
1,142.5,9576,0,0,0
1,117.5,164,11325.5,0,0
1,156,12374.5,0,0,0
1,80.5,7324.5,0,0,0
1,12717,0,0,0,0
1,5,227,6204,14560,0
1,87.5,7887,0,0,0
1,137,34357.5,0,0,0
1,215,9836.5,0,0,0
1,154,13802.5,0,0,0
1,89,11763,0,0,0
1,262,11826.5,0,0,0
1,338,13.5,143,10487,0
1,181,16359.5,0,0,0
1,65.5,9446.5,0,0,0
1,8.5,2,336,2,10027
1,223.5,9329.5,0,0,0
1,11,17305,0,0,0
1,298,12062,0,0,0
1,14016,0,0,0,0
1,332,9109,0,0,0
1,41.5,16321.5,0,0,0
1,166.5,12068.5,0,0,0
1,21.5,188,12509,0,0
1,45.5,46.5,10375.5,0,0
1,9432,0,0,0,0
1,209,17686,0,0,0
1,104,71,8810.5,0,0
1,192,210,14592.5,0,0
1,5971,0,0,0,0
1,12221.5,0,0,0,0
1,48.5,14162,0,0,0
1,262,17541,0,0,0
1,125.5,7,9642,0,0
1,55,12169,0,0,0
1,24.5,60,5329.5,0,0
1,11130.5,0,0,0,0
1,6617,0,0,0,0
1,113,61,15742.5,0,0
1,139.5,10658,0,0,0
1,60,14840.5,0,0,0
1,125,11837,0,0,0
1,288.5,16881.5,0,0,0
1,51.5,101.5,7,413,10696.5
1,85,110,9083,0,0
1,47,29,333,7091,0
1,103.5,224,17925,0,0
1,113.5,204.5,12147,0,0
1,226.5,15001.5,0,0,0
1,46.5,29.5,227.5,15.5,117.5
1,149,10606,0,0,0
1,202,172,11.5,28.5,252.5
1,286.5,207.5,53.5,247,14213
1,31.5,59,14108,0,0
1,111,14411.5,0,0,0
1,145,15909.5,0,0,0
1,157,133,113.5,18716.5,0
1,7,187.5,12675.5,0,0
1,121,12779.5,0,0,0
1,160.5,9584.5,0,0,0
1,5355.5,11786.5,0,0,0
1,142,169,8769,0,0
1,15,28,68,8.5,15
1,26.5,13099,0,0,0
1,16,180.5,15011.5,0,0
1,4,323,16348.5,0,0
1,154,13207,0,0,0
1,166.5,14194.5,0,0,0
1,41.5,292,473.5,80.5,10704
1,38.5,10683,0,0,0
1,297,5.5,0,4,433.5
1,41,155.5,50,98.5,11555.5
1,108.5,15,15553,0,0
1,141.5,11201.5,0,0,0
1,42,13109,0,0,0
1,238,10014,0,0,0
1,7,183,14163.5,0,0
1,169.5,11987,0,0,0
1,239,13691.5,0,0,0
1,57,13892.5,0,0,0
1,88.5,13693.5,0,0,0
1,19,26,6795.5,0,0
1,21.5,376.5,190,11774,0
1,156,8394.5,0,0,0
1,1.5,2,1,6218.5,9701.5
1,12531.5,0,0,0,0
1,164.5,15102.5,0,0,0
1,12.5,5.5,145,14329.5,0
1,19,53,102,65.5,13254.5
1,195,13829,0,0,0
1,7551,0,0,0,0
1,25,13401,0,0,0
1,264,9947,0,0,0
1,57,11296,0,0,0
1,51.5,64,55.5,18544.5,0
1,352,7,330,11366.5,0
1,13562,0,0,0,0
1,111.5,11186,0,0,0
1,5.5,50,10698,0,0
1,261,12280.5,0,0,0
1,73.5,473,11075.5,0,0
1,57,56,11,11586.5,0
1,198,259,140.5,129,214
1,50.5,242.5,106,101,7782
1,167,16874.5,0,0,0
1,98,1,9185.5,0,0
1,148.5,25200.5,1422,0,0
1,13310.5,0,0,0,0
1,144.5,140,10707.5,0,0
1,2,2,139,17.5,735
1,43.5,107.5,10460,0,0
1,125,27.5,176.5,12285,0
1,9133.5,0,0,0,0
1,53,172,14366.5,0,0
1,144.5,11516.5,0,0,0
1,112,14488.5,0,0,0
1,24.5,293,11708.5,0,0
1,175,12124,0,0,0
1,2,63.5,8623,12402.5,0
1,130,12628.5,0,0,0
1,0,13531.5,0,0,0
1,20,23.5,14632,0,0
1,385.5,152,14652.5,0,0
1,36.5,22.5,165.5,12914,0
1,82,13858.5,0,0,0
1,141.5,14919,0,0,0
1,114,109.5,10760.5,0,0
1,174.5,13430.5,0,0,0
1,315.5,15975.5,0,0,0
1,14546.5,0,0,0,0
1,2,13831.5,0,0,0
1,99.5,37,284,15124,0
1,4,40,805.5,7,0.5
1,56.5,17681.5,0,0,0
1,263,5317.5,57,130.5,9036
1,57,12660.5,0,0,0
1,7.5,1552.5,0,8.5,2398
1,163,12967.5,0,0,0
1,241.5,13563.5,0,0,0
1,338,129,130,195,16860.5
1,104.5,11926.5,0,0,0
1,166,16887.5,0,0,0
1,225.5,19562,0,0,0
1,54.5,94,93.5,61,55
1,22,199,6,124.5,50
1,192.5,13171.5,0,0,0
1,213.5,11563,0,0,0
1,12.5,29.5,221,11630.5,0
1,329,12565.5,0,0,0
1,9482.5,0,0,0,0
1,108,10457.5,0,0,0
1,174.5,11113,0,0,0
1,4,732.5,14.5,37,306.5
1,19.5,192,11128.5,0,0
1,111,12.5,49.5,17407.5,0
1,663.5,9105.5,0,0,0
1,10,143.5,12061.5,0,0
1,6371,0,0,0,0
1,6007,11060.5,0,0,0
1,232,12233.5,0,0,0
1,12,55.5,13613,0,0
1,105,16816,0,0,0
1,83.5,14220,0,0,0
1,289,266.5,15,14279.5,0
1,8,0,0,2,0
1,55.5,18525.5,0,0,0
1,33,12055.5,0,0,0
1,2,2,76.5,12108,0
1,92.5,16011.5,0,0,0
1,222,9758,0,0,0
1,2,177,11823,0,0
1,199.5,13595,0,0,0
1,331.5,7775,0,0,0
1,409.5,8126,0,0,0
1,120.5,80.5,12447.5,0,0
1,96.5,343,13373,0,0
1,121.5,37,10487.5,0,0
1,46.5,2.5,23,0,0
1,122.5,14336.5,0,0,0
1,112,4,11139.5,0,0
1,15,454,9228.5,0,0
1,15261.5,0,0,0,0
1,142,8.5,14325,0,0
1,136,17288,0,0,0
1,85.5,226.5,12683.5,0,0
1,304.5,8581,0,0,0
1,238.5,11495,0,0,0
1,82,29.5,99,2531.5,6920
1,12547,0,0,0,0
1,189,9275,0,0,0
1,138,14058,0,0,0
1,107.5,11238,0,0,0
1,4,7863.5,0,0,0
1,9250.5,0,0,0,0
1,63.5,59,65,8357.5,0
1,125,8200.5,0,0,0
1,49.5,209,54,9078.5,0
1,156,13844.5,0,0,0
1,52.5,141,199,10834.5,0
1,258,12029.5,0,0,0
1,97.5,112,139,65.5,46
1,239,11.5,4,15048,0
1,262,222.5,14912,0,0
1,85,13458.5,0,0,0
1,197,197.5,11199,0,0
1,132,147.5,8873.5,0,0
1,11,11434,0,0,0
1,10207,0,0,0,0
1,9608,0,0,0,0
1,131,18794,0,0,0
1,164,10955.5,0,0,0
1,270,44,304.5,27.5,8114.5
1,116,11534.5,0,0,0
1,100,24,9009,0,0
1,115,116.5,75,9278.5,0
1,75.5,8.5,7900.5,0,0
1,295,29,391,146,0
1,211.5,9531.5,0,0,0
1,133,9070.5,0,0,0
1,75.5,16789,0,0,0
1,75.5,11232.5,0,0,0
1,92,60.5,14334,0,0
1,332.5,10532,0,0,0
1,238.5,10039,0,0,0
1,181,16266.5,0,0,0
1,2838.5,319.5,55.5,36,180
1,134,10259.5,0,0,0
1,7633.5,0,0,0,0
1,21,50,12.5,76.5,693
1,200,14860.5,0,0,0
1,278,206,84.5,79,12594.5
1,6879,0,0,0,0
1,77,18934.5,0,0,0
1,166,12304.5,0,0,0
1,278.5,7743.5,0,0,0
1,181,165.5,18544.5,0,0
1,242,17301,0,0,0
1,164.5,155,11795.5,0,0
1,98.5,9518,0,0,0
1,273.5,13679,0,0,0
1,75,8,17.5,64.5,324
1,7098.5,0,0,0,0
1,271,8608.5,0,0,0
1,51,430,66.5,12575.5,0
1,104,11173.5,0,0,0
1,233.5,8879,0,0,0
1,7,0,0,8,2
1,24.5,218.5,8092.5,0,0
1,160.5,10868,0,0,0
1,10,53.5,498,4,10701
1,8,516,13300.5,0,0
1,15793.5,0,0,0,0
1,75.5,11,188,12660.5,0
1,13976,0,0,0,0
1,184.5,8863.5,0,0,0
1,96.5,9904.5,0,0,0
1,181.5,11839,0,0,0
1,2,5.5,192.5,115,11841.5
1,168.5,110.5,10206,0,0
1,10680,0,0,0,0
1,16,4,11209.5,0,0
1,125,31762.5,0,0,0
1,150.5,10805,0,0,0
1,187.5,9344,0,0,0
1,197.5,134,11511,0,0
1,72,12342,0,0,0
1,19,14.5,4,448.5,61.5
1,214.5,8754,0,0,0
1,152,73,13780.5,0,0
1,53,225.5,10325,0,0
1,125.5,11685,0,0,0
1,40,8784,0,0,0
1,126,6196.5,0,0,0
1,73.5,123.5,13596,0,0
1,82.5,107,11545.5,0,0
1,37,870,12924,0,0
1,0,104,11198.5,0,0
1,218.5,13128.5,0,0,0
1,65,122.5,16150,0,0
1,185,7247.5,0,0,0
1,130,11603,0,0,0
1,121,137.5,14788,0,0
1,8989.5,0,0,0,0
1,44.5,57.5,53,28,52.5
1,374,2,8191,0,0
1,181.5,205,10822,0,0
1,12338,0,0,0,0
1,23,189,12171,0,0
1,172,11969,0,0,0
1,7.5,4,2,4,910.5
1,11904,0,0,0,0
1,93,8173.5,0,0,0
1,7228,0,0,0,0
1,7571,0,0,0,0
1,6,208.5,73.5,11119.5,0
1,161.5,7258,0,0,0
1,11,138,10817,0,0
1,166.5,11551.5,0,0,0
1,5117,0,0,0,0
1,100,63,56,13154.5,0
1,182,19370.5,0,0,0
1,227.5,9788,0,0,0
1,357.5,11468.5,0,0,0
1,248,9863,0,0,0
1,128,185.5,13014,0,0
1,196,12391.5,0,0,0
1,121,14429.5,0,0,0
1,39,14,136.5,25,40
1,164.5,12491,0,0,0
1,165.5,2,363,149.5,152
1,21.5,54.5,65,29083,0
1,50,181.5,232.5,11238.5,0
1,10551,0,0,0,0
1,155.5,11318,0,0,0
1,130,22.5,10317,0,0
1,70,90.5,50.5,9646.5,0
1,175.5,15011,0,0,0
1,396,14961.5,0,0,0
1,25,18746.5,0,0,0
1,312.5,10987.5,0,0,0
1,2921,8518,0,0,0
1,17705.5,0,0,0,0
1,476.5,12272,0,0,0
1,116.5,15307.5,0,0,0
1,167,14810.5,0,0,0
1,275,12,103.5,10076.5,0
1,10,1,4,658.5,9152
1,13652.5,0,0,0,0
1,0,84,4776.5,0,0
1,79.5,7154.5,0,0,0
1,45.5,231,9866.5,0,0
1,190,5917,0,0,0
1,161,15329.5,0,0,0
1,198,13425,0,0,0
1,73,12234,0,0,0
1,11,7,92,0,11406.5
1,117.5,110,6267.5,0,0
1,164.5,15077.5,0,0,0
1,150.5,15978.5,0,0,0
1,6740,0,0,0,0
1,76.5,12972,0,0,0
1,73,19704.5,0,0,0
1,231.5,57,0,7606,10343.5
1,108.5,9588.5,0,0,0
1,215,245,187,81,10456
1,22,175.5,8861,0,0
1,800.5,25.5,10675.5,8.5,0
1,91.5,18764,0,0,0
1,64.5,8793.5,0,0,0
1,47,667,45,4,43.5
1,9391.5,0,0,0,0
1,183,11461,0,0,0
1,4,9807.5,0,0,0
1,221.5,109.5,14252.5,0,0
1,234,12344,0,0,0
1,0,134,909.5,7268,0
1,218.5,8515,0,0,0
1,145.5,11545,0,0,0
1,3242,0,0,0,0
1,13.5,159,13393,0,0
1,10963,0,0,0,0
1,138.5,11519,0,0,0
1,147.5,16282.5,0,0,0
1,59,14223,0,0,0
1,12434.5,0,0,0,0
1,127.5,10032,0,0,0
1,283.5,13800,0,0,0
1,224,4,6231.5,11859.5,0
1,9322,0,0,0,0
1,12530,0,0,0,0
1,8536.5,0,0,0,0
1,175.5,10550.5,0,0,0
1,179,12614,0,0,0
1,8.5,14,310,9.5,253
1,102.5,208,10803,0,0
1,56.5,78,14496.5,0,0
1,78.5,71.5,10590.5,0,0
1,40,139,14990,0,0
1,34.5,11700,0,0,0
1,54.5,7783,0,0,0
1,15,54.5,137,2,7
1,168,10776.5,0,0,0
1,69.5,147,12721.5,0,0
1,62,12154,0,0,0
1,143,12089,0,0,0
1,4578,9793,0,0,0
1,163.5,9932.5,0,0,0
1,9705.5,0,0,0,0
1,198.5,48.5,160,11885,0
1,154.5,13886,0,0,0
1,11.5,100.5,400.5,10675.5,0
1,175.5,534,0,3533,0
1,254,11514.5,0,0,0
1,31,39,10967.5,0,0
1,184.5,12053.5,0,0,0
1,167.5,12678,0,0,0
1,0,10,0,1.5,928.5
1,331,13414.5,0,0,0
1,14420,14,0,0,0
1,14.5,545,9100.5,0,0
1,161,10005,0,0,0
1,7,300.5,13891,0,0
1,119,160.5,10824,0,0
1,67.5,14238,0,0,0
1,18.5,55,38.5,203,77
1,0.5,0,3106,0,0
1,39,13401.5,0,0,0
1,54,16,28,342,53
1,160.5,15174,0,0,0
1,167.5,17225,0,0,0
1,223.5,12040,0,0,0
1,3,51,18,5087.5,79.5
1,20.5,14607,0,0,0
1,172.5,14250.5,0,0,0
1,204,12669.5,0,0,0
1,92,76.5,11077.5,0,0
1,136.5,81.5,12158,0,0
1,22.5,121,10777.5,0,0
1,96.5,12773.5,0,0,0
1,55.5,77.5,15.5,31.5,17133.5
1,88.5,15631,0,0,0
1,103,13407,0,0,0
1,142.5,5.5,10028.5,0,0
1,73,8.5,10573.5,0,0
1,16.5,40,82,7,17.5
1,761,145.5,47,220.5,56.5
1,136,8719.5,0,0,0
1,186.5,131,10493.5,0,0
1,10251.5,0,0,0,0
1,88.5,26,13,21,7
1,158,227,336,205,171
1,80,194.5,121.5,506.5,14
1,145,10468.5,0,0,0
1,14929,0,0,0,0
1,3166,12724,16530.5,0,0
1,209,6836.5,9609,0,0
1,66,179,132.5,17095.5,0
1,67,13252,0,0,0
1,145,26045.5,0,0,0
1,14963,0,0,0,0
1,182,14214,0,0,0
1,1,170,45,16965,0
1,67,183,12634,0,0
1,0,7384.5,0,0,0
1,135.5,16582,0,0,0
1,15230,0,0,0,0
1,41.5,87,1,97.5,62
1,124.5,19855.5,0,0,0
1,157,11717,0,0,0
1,4,57.5,119.5,8.5,63.5
1,62.5,100,76.5,171,61
1,265,9500,0,0,0
1,164.5,15357.5,0,0,0
1,199.5,11746,0,0,0
1,74.5,145,15106,0,0
1,12.5,2,11,120.5,11736
1,70.5,4,264.5,22,10043
1,10,313.5,42,51,55
1,70.5,134.5,9878,0,0
1,44.5,1550,11863.5,0,0
1,4,94.5,227.5,609,122
